Account_Length;Vmail_Message;Day_Mins;Eve_Mins;Night_Mins;Intl_Mins;CustServ_Calls;Churn;Intl_Plan;Vmail_Plan;Day_Calls;Day_Charge;Eve_Calls;Eve_Charge;Night_Calls;Night_Charge;Intl_Calls;Intl_Charge;State;Area_Code;Phone
76;26;9;9;6;0;1;0;0;1;110;2;87;1;140;0;2;0;CO;408;412-4185
167;0;5;9;7;0;4;1;0;0;120;1;96;1;97;0;4;3;KS;415;409-4734
129;0;7;9;3;0;1;0;0;0;117;28.63;129;1;100;0;7;0;NJ;415;348-9828
116;0;6;7;9;0;1;0;0;0;123;24.89;113;1;102;0;5;0;FL;408;418-8850
60;0;183;9;8;0;1;0;1;0;110;1;93;1;119;0;6;3;CA;415;330-8351
128;0;4;10;7;0;0;0;0;0;122;1;123;1;95;0;7;0;KS;415;347-7773
47;28;5;6;7;0;0;0;0;1;70;1;106;1;105;0;2;0;TX;408;392-6841
40;0;7;7;12;0;3;0;1;0;55;1;108;1;89;1;9;0;MN;510;354-2189
173;0;7;6;102;0;0;0;0;0;78;1;91;1;63;0;2;0;AK;510;349-9060
157;30;8;10;13;0;1;0;0;1;107;1;108;1;114;1;5;0;OR;510;334-1311
66;32;8;5;6;12;2;0;0;1;117;31.93;90;0;113;0;3;0;MS;408;415-3120
50;26;13;12;7;8;0;0;1;1;94;2;78;1;109;0;3;0;VT;415;387-5891
72;0;5;7;9;1;3;0;0;0;106;1;136;1;106;0;3;0;UT;415;368-8026
130;0;154;9;10;1;1;0;0;0;95;1;106;1;75;0;1;0;KS;510;332-9446
143;0;6;9;10;0;1;0;0;0;101;1;89;1;61;0;11;0;NV;408;393-5284
89;0;5;213;8;0;1;0;1;0;108;1;90;1;108;0;5;0;DE;510;376-1677
108;0;8;9;6;1;0;0;0;0;104;33.88;92;1;57;0;2;0;IN;415;392-2268
32;0;7;8;6;1;1;0;0;0;88;26.84;132;1;102;0;3;0;TX;408;396-4311
166;0;8;7;132;0;2;0;0;0;81;1;110;1;124;0;5;0;MA;415;363-4005
109;0;9;9;266;0;1;0;0;0;113;37.77;122;1;88;1;5;0;VT;408;344-9966
72;39;4;11;7;0;1;0;0;1;98;1;115;1;83;0;7;0;CA;408;337-7377
134;32;9;4;174;0;0;0;0;1;78;36.86;111;0;83;0;2;0;IA;415;373-7037
13;0;8;8;8;0;4;0;0;0;89;32.84;90;1;104;0;2;0;NH;415;356-7580
90;0;5;8;11;1;3;0;0;0;108;1;63;1;124;1;4;0;GA;415;390-3401
111;36;7;10;5;0;3;0;0;1;54;1;109;1;92;0;2;0;WI;415;350-9313
101;23;11;157;5;0;1;0;0;1;101;2;80;1;100;0;14;0;CO;408;420-9009
72;0;9;8;8;1;0;0;0;0;92;1;110;1;124;0;4;0;SC;415;415-2641
67;35;10;6;274;0;1;0;0;1;89;41.72;102;1;136;1;6;0;MI;510;392-4929
172;0;12;7;6;1;3;1;0;0;108;48.81;125;1;98;0;2;0;MD;408;346-5068
154;32;8;7;205;9;2;0;0;1;82;32.69;134;1;74;0;1;0;IN;510;389-2631
69;0;8;10;9;0;2;0;0;0;122;1;81;1;80;0;3;0;ME;510;368-3808
123;0;211;217;9;0;3;0;0;0;92;35.87;102;1;104;0;7;0;DC;415;406-8599
130;12;6;10;8;0;0;0;0;1;92;1;102;1;101;0;5;0;TN;415;386-7456
142;26;9;10;11;0;2;0;0;1;94;2;126;1;109;0;9;0;FL;415;357-4936
29;0;7;145;12;0;1;0;0;0;122;26.76;75;1;92;1;2;0;WA;415;397-7411
87;28;6;9;7;0;0;0;0;1;106;1;147;19;69;0;5;0;HI;408;353-6218
149;0;156;56;7;0;0;0;0;0;56;1;116;0;104;0;8;0;NE;415;369-5942
146;0;7;9;7;0;2;0;1;0;63;1;112;1;98;0;3;0;TN;408;416-8543
88;0;10;10;12;0;4;1;1;0;98;39.97;79;1;76;1;2;0;MD;415;358-4576
119;15;160;9;3;0;5;1;1;1;95;1;110;1;107;0;5;0;NM;415;352-5118
48;0;8;7;9;1;1;0;0;0;63;1;89;1;71;0;2;0;VT;510;408-2621
135;0;8;10;7;11;1;0;0;0;97;1;118;20;126;0;3;0;OR;415;353-3994
100;0;10;130;6;0;1;0;0;0;117;2;95;0;125;0;2;0;IN;510;367-4277
98;0;9;9;12;0;4;0;0;0;80;2;104;1;89;1;3;0;MO;415;354-3237
75;26;5;9;6;1;2;0;0;1;86;1;118;1;99;0;3;0;FL;510;394-8504
180;33;10;10;9;0;1;0;0;1;78;2;79;1;121;0;4;0;DC;415;370-4139
100;25;9;11;8;0;1;0;0;1;90;2;92;1;157;0;4;0;VT;415;382-6135
119;35;9;9;10;8;2;0;0;1;92;36.91;134;1;93;0;5;0;OH;415;359-5718
86;0;3;9;15;1;0;0;0;0;96;1;63;1;75;1;3;0;MO;415;385-3111
155;39;8;9;11;0;1;0;0;1;106;1;101;1;90;1;7;0;LA;408;353-4880
78;0;10;11;6;0;1;1;1;0;141;2;101;1;77;0;2;0;IL;415;343-7019
153;0;8;8;8;0;1;0;0;0;90;32.95;121;1;108;0;3;0;NJ;415;419-6133
92;25;134;206;8;0;0;0;0;1;112;1;111;1;118;0;4;0;IA;510;350-7344
13;25;7;7;4;0;2;0;0;1;65;1;96;1;128;0;5;0;WA;510;397-6064
154;0;8;9;9;0;3;0;0;0;93;1;119;1;121;0;3;0;NE;415;363-6896
144;35;7;9;11;1;0;0;1;1;127;29.72;93;1;90;0;3;0;CT;510;416-9021
48;0;11;8;159;0;1;0;0;0;67;46.78;108;1;110;0;2;0;WV;408;408-3269
94;0;174;10;9;0;1;0;0;0;85;1;114;1;94;0;1;0;ND;408;408-9463
139;0;165;10;7;1;1;0;0;0;132;1;86;1;128;0;8;0;UT;415;340-7062
126;0;10;7;9;0;1;0;0;0;102;38.88;99;1;100;0;4;0;MS;415;417-4309
122;0;4;10;10;0;2;0;0;0;88;1;109;1;119;0;3;0;MN;415;421-2659
139;0;9;7;8;0;1;0;0;0;140;37.62;89;1;89;0;6;0;NH;510;383-2017
95;0;6;9;4;0;3;0;0;0;84;1;108;1;127;0;6;0;LA;415;411-6294
80;31;7;10;6;0;4;0;0;1;92;1;74;1;84;0;4;0;ME;408;332-9525
131;28;10;9;10;0;3;0;0;1;87;2;138;1;92;0;3;0;KS;415;401-5012
36;0;7;9;198;0;1;0;0;0;83;1;103;1;119;0;5;0;KS;510;368-8835
180;0;139;9;7;1;2;0;0;0;96;1;64;1;118;0;5;0;NV;510;351-1382
25;0;6;8;8;1;2;0;0;0;98;1;109;1;100;0;5;0;MT;415;359-7694
113;0;9;10;7;0;3;0;0;0;93;2;85;1;123;0;5;0;MT;415;419-5505
88;31;8;9;9;0;1;0;0;1;91;30.87;120;1;104;0;4;0;ID;415;341-4570
120;0;7;7;5;0;1;0;0;0;97;1;113;1;93;0;9;0;AK;415;366-6991
74;0;4;6;4;0;1;0;0;0;84;1;104;1;81;0;3;0;UT;415;377-7399
109;0;7;10;119;0;2;0;0;0;101;1;82;1;112;0;4;0;AR;510;377-9092
162;33;8;8;5;1;0;0;0;1;139;1;78;1;106;0;6;0;LA;510;373-6681
124;37;7;9;10;0;1;0;0;1;109;1;79;1;87;0;4;0;KS;510;417-7736
177;0;4;11;9;0;2;0;0;0;77;1;109;1;66;0;5;0;OR;408;393-2812
91;0;9;10;10;0;1;0;0;0;71;2;116;1;110;0;2;0;WI;510;398-3176
105;0;11;9;7;0;0;1;0;0;98;2;110;1;60;0;5;0;CO;408;334-8694
24;0;243;8;8;1;0;1;0;0;91;2;77;1;109;0;6;0;KS;510;369-5449
48;0;5;2;5;0;0;0;0;0;71;1;78;0;80;0;3;0;IL;510;380-5246
86;0;5;7;6;0;2;0;0;0;115;1;112;1;95;0;7;0;IA;408;390-3873
163;0;7;9;6;0;4;0;0;0;56;1;79;1;84;0;2;0;AZ;510;354-4568
91;0;159;11;3;0;0;0;0;0;109;1;142;1;73;0;4;0;NE;510;339-6968
56;0;6;7;7;0;3;0;0;0;79;25.65;87;1;115;0;5;0;ID;510;379-5933
147;24;9;9;15;0;3;0;1;1;118;2;116;1;111;1;4;0;OH;415;365-5682
64;0;168;8;7;0;2;0;0;0;116;1;94;1;98;0;3;0;TX;415;382-8518
108;34;7;7;11;0;4;1;0;1;83;1;117;1;76;1;3;0;TN;510;356-8449
159;0;8;8;9;1;5;0;0;0;107;1;91;1;120;0;7;0;OK;510;333-3460
136;0;11;10;6;0;3;0;1;0;90;43.66;104;1;82;0;10;0;ND;510;375-8596
116;35;8;9;8;11;1;0;0;1;122;1;119;1;103;0;2;0;MT;415;384-5907
45;38;8;11;11;0;1;0;0;1;92;1;108;1;85;1;2;0;NC;408;373-2903
122;0;6;10;8;0;2;0;0;0;120;1;128;1;127;0;5;0;MN;415;361-7702
138;0;8;8;10;9;5;0;0;0;83;1;97;1;102;0;3;0;MN;415;388-5850
132;0;5;214;10;0;1;0;0;0;66;1;108;1;94;0;5;0;MA;415;405-6298
101;0;8;8;223;0;0;0;1;0;108;32.93;98;1;100;0;8;0;PA;415;368-2074
58;0;10;10;8;0;2;0;0;0;105;2;108;1;120;0;4;0;GA;510;328-5050
81;0;6;5;8;0;1;0;0;0;132;24.72;91;0;109;0;4;0;NV;415;395-5783
87;0;7;7;10;0;3;0;0;0;105;28.75;102;1;106;0;10;0;TX;415;420-7301
116;0;10;8;7;0;2;0;0;0;93;38.98;111;1;91;0;3;0;ME;510;328-2478
85;0;8;9;9;0;4;0;1;0;97;1;115;1;133;0;4;0;RI;415;381-2460
62;33;8;201;12;0;2;1;0;1;84;31.69;136;1;103;1;3;3;MN;510;390-9811
90;0;3;12;10;0;0;0;0;0;121;1;73;24.68;89;0;3;0;NH;415;373-5670
98;0;7;185;9;6;2;0;0;0;65;27.68;109;1;104;0;3;0;TN;415;351-7016
73;0;8;8;5;18;1;0;0;0;115;30.99;97;1;113;0;5;0;UT;415;394-9934
107;0;8;10;10;0;2;0;1;0;83;1;84;1;93;0;7;0;RI;510;422-8268
55;20;8;5;10;1;2;0;0;1;95;1;113;0;102;0;4;0;NH;408;373-7690
76;22;7;7;1;0;3;0;0;1;107;1;136;1;102;0;4;0;AK;415;366-9781
30;0;145;10;8;0;3;0;0;0;76;24.65;112;1;134;0;4;0;NC;510;404-5427
157;0;9;5;7;0;4;0;0;0;105;2;127;0;113;0;7;0;AZ;415;389-9783
40;31;9;6;5;0;1;1;0;1;69;2;81;0;104;0;5;0;MA;408;351-7005
72;0;147;7;7;0;1;0;0;0;79;24.99;103;1;80;0;4;0;TN;408;348-2009
95;39;11;9;8;0;1;0;0;1;130;2;111;1;97;0;5;0;WY;415;340-4236
42;0;6;7;7;9;0;0;0;0;127;1;45;1;128;0;3;0;IA;415;348-1528
86;0;7;11;10;0;1;0;0;0;112;1;81;1;97;0;7;0;IN;415;365-5039
131;0;9;11;6;0;0;0;0;0;115;2;102;1;96;0;7;0;NJ;415;411-1810
55;45;5;9;6;11;4;1;0;1;114;1;94;1;114;0;5;0;FL;510;364-7644
74;0;7;292;8;0;0;0;0;0;102;27.66;105;24.82;80;0;6;0;MT;415;335-9066
81;37;10;11;11;0;1;0;1;1;76;2;125;1;120;1;3;0;ND;408;362-7581
81;0;7;9;9;1;4;0;0;0;102;1;112;1;68;0;2;0;MI;408;346-1095
28;0;5;5;11;0;6;1;0;0;48;1;112;0;122;1;2;0;MT;415;357-9136
111;0;7;201;6;0;0;0;0;0;62;29.99;124;1;138;0;2;0;AL;510;390-7863
3;27;3;244;12;0;2;0;0;1;116;0;78;1;93;1;2;0;NV;510;344-2416
51;0;10;336;8;0;1;1;0;0;129;2;104;1;128;0;1;0;MI;415;373-1448
68;24;176;12;7;1;1;0;0;1;118;29.92;116;1;71;0;7;0;FL;415;360-7076
163;0;10;11;7;0;0;1;0;0;77;2;108;1;82;0;7;0;NY;408;413-2241
87;0;5;11;10;1;2;0;0;0;90;1;68;1;69;0;5;0;KS;510;343-3961
58;0;5;9;11;1;0;1;0;0;95;1;108;1;78;1;1;0;NC;510;375-4107
109;0;7;154;9;0;0;0;0;0;138;27.64;109;1;118;0;4;0;MN;408;414-7410
111;0;10;9;12;0;4;0;0;0;107;39;99;1;95;1;6;0;RI;415;351-2535
144;0;6;5;4;15;2;0;0;0;96;1;93;0;75;0;4;0;UT;415;416-9615
135;0;11;10;8;0;5;1;0;0;66;44.85;116;1;112;9;2;0;OR;415;377-1293
109;46;9;10;7;9;4;0;0;1;123;36.98;84;1;99;0;3;0;SC;415;388-6479
107;14;5;8;8;0;1;0;0;1;132;1;91;1;74;0;8;0;IL;415;390-2755
149;0;8;6;6;0;2;0;0;0;108;1;96;1;87;0;3;0;OH;408;340-5930
56;0;11;188;142;0;1;0;0;0;95;2;116;1;133;0;4;0;MA;510;401-3622
129;0;98;10;11;0;0;0;0;0;99;1;62;1;123;0;4;0;OR;408;382-1104
92;0;10;9;169;0;0;0;0;0;118;2;95;1;116;0;3;0;CA;408;355-9324
67;30;5;233;297;1;1;0;0;1;107;1;104;1;93;1;5;0;WV;415;393-4843
120;0;9;11;5;0;0;0;0;0;106;37.62;98;1;80;0;7;0;VT;415;401-4052
166;0;9;7;9;1;1;0;0;0;106;2;118;1;102;0;9;0;ID;415;385-1830
66;0;4;262;8;0;1;0;0;0;76;1;111;1;125;0;5;0;OR;408;348-7409
76;0;8;7;7;0;0;0;0;0;61;34.61;127;1;97;0;3;0;GA;408;361-4910
79;0;9;10;10;0;2;0;0;0;110;2;121;1;157;0;3;0;ME;415;415-6578
98;31;8;9;10;1;2;0;0;1;112;30.87;100;1;121;0;4;0;HI;415;395-5015
141;22;9;14;7;0;1;0;0;1;123;36.62;98;27.94;89;0;6;0;AZ;510;369-6012
49;0;11;9;205;14;2;1;0;0;90;2;117;1;98;0;2;0;UT;415;394-4520
46;0;8;7;9;0;3;0;0;0;111;33.86;83;1;84;0;2;0;IA;510;380-5873
137;0;115;6;224;0;3;0;0;0;130;1;83;1;61;0;4;0;CT;415;372-5384
171;0;11;230;136;0;1;1;0;0;69;45.99;112;1;111;0;5;0;WA;408;419-1863
10;0;9;6;9;1;1;0;0;0;127;37.77;125;1;80;0;4;0;VA;415;352-5697
88;0;3;11;9;0;3;0;0;0;78;0;114;1;110;0;2;0;CO;510;373-4274
89;0;6;10;136;0;2;0;0;0;92;1;126;1;73;0;2;0;LA;415;382-4024
82;0;8;8;11;0;3;1;0;0;81;1;117;1;83;0;5;0;TX;415;395-9215
139;0;196;186;153;0;3;0;0;0;135;1;146;1;92;0;1;0;SD;510;331-9149
87;0;7;205;7;1;0;0;0;0;119;1;107;1;114;0;4;0;VA;415;347-3958
137;0;174;7;11;0;2;0;1;0;123;1;115;1;98;1;3;0;NY;415;389-2540
45;0;3;8;8;0;1;1;0;0;106;1;110;1;111;0;5;2;WA;510;399-3083
90;0;8;7;249;0;1;0;0;0;92;1;91;1;98;0;7;0;WI;415;420-8308
103;0;6;11;9;0;1;0;0;0;123;1;87;1;96;0;2;0;TN;415;384-7724
100;0;10;176;3;0;2;0;0;0;130;2;69;1;122;0;1;0;CT;415;389-2114
110;0;8;7;5;0;3;0;0;0;100;1;88;1;104;0;4;0;WA;510;335-4414
124;0;11;3;6;0;2;0;0;0;113;2;104;0;69;0;2;0;NH;415;370-5361
10;0;183;9;9;0;2;0;0;0;103;1;77;1;73;0;6;0;MT;510;374-5965
89;29;7;11;16;0;2;0;0;1;80;1;136;1;147;1;5;0;NE;415;420-6414
121;0;9;9;5;0;2;0;0;0;98;1;96;1;114;0;2;0;WA;408;392-2708
101;0;10;7;9;0;3;0;0;0;102;2;93;1;86;0;3;0;WI;415;352-7234
103;31;8;8;6;1;2;0;0;1;105;1;126;1;110;0;4;0;AR;415;337-9878
51;0;8;221;7;0;1;0;0;0;60;33.63;64;1;134;0;5;0;WI;408;350-7288
2;0;6;6;8;0;2;1;1;0;42;1;88;1;119;0;1;0;DE;415;415-8448
111;0;8;9;214;0;0;0;0;0;117;1;128;1;101;0;11;0;NH;510;392-6331
118;0;6;8;9;1;2;0;0;0;112;1;105;1;102;0;5;0;VA;415;392-3315
17;31;6;8;9;10;6;1;0;1;115;1;59;1;102;0;1;0;TN;510;382-5401
130;0;9;10;9;0;2;0;0;0;119;1;120;1;80;0;9;0;VA;408;389-7012
193;0;4;6;9;0;2;1;0;0;92;1;103;1;115;0;5;0;ID;415;411-4714
114;0;172;12;8;0;1;0;0;0;145;1;101;1;100;0;9;0;TN;510;343-3846
137;0;6;6;11;8;2;0;0;0;91;1;100;1;75;0;7;0;AZ;415;370-4395
185;29;6;10;6;1;2;0;0;1;121;25.69;88;1;91;0;2;0;MT;408;422-4394
101;0;9;10;7;0;3;0;0;0;107;35.63;96;1;85;0;2;0;OK;408;405-1780
95;32;247;5;9;0;3;0;0;1;109;41.99;91;0;90;0;4;0;ID;415;393-2220
7;30;9;7;247;0;1;0;0;1;114;37.64;116;1;105;0;12;0;NV;408;355-8299
126;0;13;7;8;8;1;1;0;0;99;54.62;93;1;106;0;4;0;KS;408;379-8681
71;0;10;60;189;0;0;0;0;0;124;2;90;0;129;0;2;0;WY;415;409-7034
124;0;10;9;8;0;3;0;0;0;85;42.76;98;1;71;0;6;3;MS;415;358-1922
97;0;10;7;241;0;0;1;1;0;107;2;105;1;120;0;2;0;WY;510;346-1629
28;0;7;9;9;0;2;0;0;0;79;1;131;1;116;0;3;0;TX;415;347-1870
90;0;6;9;6;0;4;1;1;0;96;1;111;1;97;0;1;0;WA;415;374-9576
190;0;6;11;7;1;1;0;0;0;86;25.65;129;1;73;0;1;0;HI;408;380-1096
31;28;9;10;10;0;1;0;0;1;101;35.79;86;1;125;0;2;0;IL;415;396-5790
52;24;7;8;159;0;2;0;0;1;71;1;80;1;124;0;5;0;AK;415;356-5244
73;0;11;4;6;0;0;0;0;0;80;2;79;0;60;0;8;0;MD;510;341-1412
111;0;12;157;10;0;0;1;0;0;89;2;113;1;91;0;8;0;MA;415;387-7371
98;0;0;7;7;0;4;1;0;0;0;0;130;1;88;0;1;0;SD;415;392-2555
106;0;6;8;8;0;1;1;1;0;45;1;107;1;89;0;2;0;PA;408;403-9167
111;0;9;8;10;0;0;0;0;0;117;2;127;1;97;0;3;0;NC;408;338-6550
59;0;6;9;11;0;1;0;0;0;98;25.81;92;1;86;1;5;0;VT;408;357-5801
71;22;6;163;220;0;2;0;0;1;107;1;105;1;99;0;3;0;KY;510;403-1953
55;0;12;10;10;1;0;1;0;0;124;2;106;1;140;0;7;4;WA;408;357-6039
13;0;2;11;159;0;1;0;0;0;121;0;64;1;115;0;5;0;LA;415;388-9653
136;16;4;8;9;1;0;0;0;1;105;1;109;1;115;0;4;0;WA;415;359-2915
123;0;5;9;10;11;0;0;0;0;91;1;123;1;102;0;3;0;ME;408;381-4562
105;0;6;9;7;1;2;0;0;0;103;1;78;1;102;0;3;0;WI;408;406-2213
50;31;13;10;8;1;3;0;0;1;93;2;119;1;103;0;14;0;TX;408;330-6436
118;0;6;9;10;0;1;0;0;0;120;1;103;1;90;0;4;0;IA;415;332-4289
97;0;7;7;8;1;3;0;0;0;84;28.85;86;1;83;0;6;0;AZ;408;386-3596
51;0;9;8;10;1;0;0;0;0;89;38.62;106;1;126;0;2;0;ND;510;337-3740
73;0;9;9;12;0;1;1;0;0;91;2;97;1;89;1;6;0;VT;415;414-1496
35;0;5;5;6;1;2;0;0;0;102;1;115;0;100;0;8;0;HI;415;349-7291
64;0;9;10;10;1;1;0;0;0;76;1;76;1;96;0;2;0;WY;415;385-1985
63;0;6;67;7;0;3;0;0;0;122;1;62;0;121;0;2;0;WV;510;329-7102
117;31;4;10;11;0;3;0;0;1;115;1;125;1;104;1;6;0;OK;415;394-2553
115;0;245;10;11;1;1;1;0;0;97;41.65;75;1;124;1;8;0;CT;415;339-1330
162;0;8;224;8;0;1;0;0;0;118;1;95;1;82;0;3;0;UT;408;398-1959
89;0;4;7;9;1;3;0;0;0;66;1;104;1;116;0;1;0;NY;415;408-7015
94;0;10;8;7;0;1;0;1;0;131;2;107;1;93;0;4;0;VA;415;384-9254
129;0;186;11;4;0;4;0;0;0;127;31.62;96;1;63;0;6;0;VT;408;355-9475
86;0;9;6;6;0;1;0;0;0;75;2;109;1;143;0;9;0;SD;415;334-1337
96;0;7;7;11;0;1;0;0;0;125;1;139;1;133;0;2;0;PA;510;359-1441
190;0;7;11;8;0;1;0;0;0;102;1;113;1;93;0;5;0;ND;415;391-5442
80;0;5;6;9;0;1;0;0;0;90;1;77;1;86;0;6;0;CT;408;374-1551
108;0;112;8;9;0;4;1;0;0;105;1;110;1;93;0;4;0;SC;415;399-6233
97;32;7;9;8;0;0;0;0;1;129;28.63;97;1;95;0;7;0;MI;408;337-4749
84;42;9;8;14;0;0;0;0;1;112;2;107;16;117;1;10;0;VT;415;403-5552
65;0;10;10;12;0;4;1;0;0;139;41.77;113;1;117;1;5;0;OH;415;405-3097
131;34;7;71;11;1;1;0;0;1;134;26.62;95;0;120;1;10;0;VT;415;364-9240
58;43;6;11;8;0;1;0;1;1;96;1;100;1;105;0;4;0;IL;415;404-9348
36;0;8;10;202;0;3;0;0;0;115;1;115;1;127;0;2;0;MO;415;336-1462
54;0;5;5;9;12;1;0;0;0;119;1;123;0;101;0;2;0;WI;415;364-8981
45;0;6;11;8;11;1;0;0;0;110;1;103;1;98;0;1;0;NJ;510;412-7606
125;39;10;12;7;0;2;0;0;1;107;2;110;1;107;0;4;0;GA;415;380-6342
72;21;6;11;6;0;2;0;0;1;113;1;83;1;118;0;2;0;VT;415;418-3017
141;0;2;162;9;0;3;0;0;0;108;0;83;1;115;0;3;0;CT;408;367-3648
113;0;3;9;10;0;0;0;0;0;116;1;124;1;113;0;3;0;AZ;510;341-5892
20;35;7;6;7;0;0;0;0;1;98;1;127;1;125;0;3;0;SD;415;334-4678
212;0;126;6;13;0;1;0;0;0;96;1;80;1;102;1;3;0;CT;415;366-6751
99;0;8;156;9;0;4;0;1;0;127;1;92;1;99;0;6;0;IN;415;397-8512
94;0;8;9;8;1;1;0;0;0;62;33;54;1;115;0;4;0;OH;510;367-9495
40;0;5;5;4;0;1;0;0;0;105;1;113;0;91;0;6;0;NY;510;379-2991
86;29;7;8;9;0;3;0;0;1;118;26.72;136;1;109;0;5;0;NE;510;356-4832
101;0;11;9;9;0;3;1;0;0;85;45.85;86;1;107;0;15;0;OK;415;413-4040
170;0;10;10;7;0;0;0;0;0;107;41.89;124;1;95;0;8;0;NC;415;366-4444
105;0;9;11;6;13;1;0;0;0;121;38.66;89;1;82;0;4;0;HI;510;394-3806
103;0;8;5;8;1;0;0;0;0;110;1;83;0;103;0;4;0;UT;415;368-5647
140;27;8;7;8;0;4;0;1;1;124;1;102;1;100;0;5;0;MD;415;412-1076
101;0;0;8;7;0;1;0;0;0;0;0;119;1;95;0;4;0;VT;510;413-7655
98;19;5;9;10;11;1;0;0;1;87;1;97;1;84;0;4;0;TX;408;371-2316
104;0;7;9;9;0;4;0;0;0;116;1;112;1;94;0;2;0;AZ;408;420-3346
115;0;132;8;7;0;3;0;0;0;90;1;75;1;114;0;0;0;VA;415;367-3971
112;0;7;10;6;0;0;0;0;0;88;1;81;1;108;0;4;0;WI;408;417-5813
70;0;9;9;11;0;1;0;0;0;86;2;77;1;101;0;4;0;NE;415;421-8535
126;0;7;4;8;0;0;0;0;0;120;29.82;71;0;93;0;1;0;KY;510;375-1721
87;39;3;9;7;0;3;0;0;1;113;1;63;1;88;0;1;0;NV;510;331-8484
125;0;6;4;10;0;4;1;0;0;80;1;94;0;135;0;7;0;MT;510;366-5829
86;0;5;11;10;0;1;0;0;0;139;1;93;1;110;0;8;0;MO;415;367-7906
73;31;3;11;10;0;6;1;0;1;105;1;91;1;98;0;2;0;MS;415;412-2520
232;0;7;8;5;0;1;0;0;0;104;1;115;1;77;0;3;0;NM;408;386-9177
1;30;8;10;10;0;0;0;0;1;95;1;110;1;110;0;2;0;NJ;415;420-6780
133;0;7;9;11;1;1;0;0;0;91;1;94;1;78;1;5;0;NH;408;401-1454
103;0;7;8;7;0;1;0;0;0;84;1;91;1;115;0;6;0;NC;510;379-2508
131;24;6;10;9;0;1;0;0;1;60;1;78;1;121;0;4;0;MT;415;353-3492
95;20;7;9;10;0;0;0;0;1;78;1;94;1;91;0;6;0;SD;408;406-4840
182;0;7;7;10;0;1;0;0;0;90;29.94;106;1;134;0;4;0;VA;415;391-7982
99;0;6;9;8;0;0;0;0;0;89;1;95;1;114;0;1;0;LA;510;379-9821
27;0;7;12;8;0;3;0;0;0;121;1;92;1;106;0;3;0;NV;510;398-7414
141;0;3;8;6;0;1;0;0;0;74;1;104;1;79;0;7;0;AK;408;338-8566
29;37;235;8;6;0;2;0;1;1;101;39.95;79;1;106;0;7;0;OH;415;397-3058
65;0;4;6;8;0;2;0;0;0;95;1;100;1;105;0;12;0;NM;415;389-8096
81;0;6;7;9;1;3;1;1;0;68;1;98;1;97;0;3;0;MI;415;393-6840
37;20;11;9;9;0;0;0;0;1;81;45;110;1;102;0;7;0;MN;415;360-7404
107;31;7;9;11;0;1;0;0;1;45;1;70;1;109;1;1;0;WY;510;411-5740
127;28;4;7;6;0;1;0;1;1;117;1;131;1;132;0;3;0;WY;415;412-3726
78;0;6;8;11;0;0;0;0;0;77;1;114;1;107;0;5;0;WA;408;372-7326
55;0;5;10;9;0;2;0;0;0;148;1;96;1;113;10;2;0;NM;510;338-9873
86;30;4;11;11;0;2;0;0;1;84;1;125;1;90;0;7;0;VA;415;383-4322
176;0;10;7;6;0;2;0;0;0;108;42.65;100;1;85;0;6;0;RI;415;401-7654
96;0;8;12;4;0;2;0;1;0;117;1;120;24.61;95;0;5;0;AL;415;410-5455
11;38;9;8;233;7;1;0;0;1;130;35.67;84;1;79;0;7;0;WV;510;419-4310
48;34;198;11;9;0;1;0;0;1;70;33.66;121;1;71;0;4;0;WV;415;367-2056
127;0;10;5;10;0;1;0;0;0;107;40.77;121;0;110;0;5;0;NJ;510;363-6695
63;0;7;6;11;0;0;0;0;0;75;27.97;118;1;97;0;2;0;TN;415;374-6217
79;0;9;8;161;1;1;0;0;0;107;2;97;1;74;0;2;0;MI;510;337-9569
47;37;5;10;7;1;2;0;0;1;150;1;97;1;112;0;6;0;UT;408;350-9720
89;19;5;11;5;0;0;1;1;1;114;1;132;1;116;0;2;3;IL;415;380-4080
83;26;9;10;6;0;1;0;0;1;117;2;97;1;82;0;7;0;MI;510;333-7460
126;34;10;9;9;0;4;0;1;1;118;41.63;105;1;136;0;6;0;WI;415;378-3722
60;0;8;10;9;1;2;0;0;0;99;1;131;1;112;0;6;0;ND;510;353-9339
122;0;6;10;8;0;0;0;0;0;115;1;137;1;110;0;4;0;VT;415;386-6535
136;0;6;9;5;5;1;0;0;0;97;25.94;85;1;99;0;10;0;WA;408;403-5575
172;47;11;8;245;0;1;0;0;1;102;46.73;118;1;123;0;2;0;NC;408;331-5962
102;0;8;9;8;0;1;1;0;0;116;1;87;1;73;0;3;0;ME;510;390-9627
113;0;9;8;6;0;1;0;1;0;82;34.73;115;1;97;0;7;0;SD;415;406-4560
79;0;9;6;11;0;3;0;0;0;99;37.79;82;1;82;1;4;0;WV;415;359-6931
55;8;9;7;16;0;1;0;0;1;104;37.83;94;1;114;1;2;0;ID;510;331-7342
111;28;5;7;6;0;2;0;0;1;104;1;52;1;76;0;2;0;LA;415;367-2227
160;0;7;7;9;0;0;0;0;0;105;29.63;107;1;131;0;2;0;GA;415;335-8836
110;0;10;7;8;0;4;0;0;0;110;2;140;1;86;0;3;0;FL;415;398-6703
192;0;9;12;7;1;4;0;0;0;101;37.67;50;1;83;0;6;0;CO;415;370-8379
93;0;5;9;5;0;0;0;0;0;100;1;103;1;88;0;9;0;NV;408;335-3880
